Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,labeling,Industry Distribution
평창군,M,251,239,410,366,385,432,251,239,410,366,385,432,I,0.03414749822148447
평창군,N,768,719,714,604,787,772,768,719,714,604,787,772,I,0.061022844043949094
평창군,P,304,259,292,232,272,221,304,259,292,232,272,221,I,0.017468974784602007
평창군,Q,713,910,926,819,852,991,713,910,926,819,852,991,I,0.07833372855900719
평창군,R,354,382,798,417,413,475,354,382,798,417,413,475,I,0.03754643901667852
평창군,S,460,449,569,465,454,449,460,449,569,465,454,449,I,0.0354912655126077
정선군,A,107,72,50,37,121,106,107,72,50,37,121,106,D,0.008782832049051288
정선군,B,343,261,372,390,342,321,343,261,372,390,342,321,D,0.026597066865523242
정선군,C,819,940,911,869,814,801,819,940,911,869,814,801,D,0.06636838180462341
정선군,D,40,42,47,47,52,42,40,42,47,47,52,42,D,0.003479990057171265
정선군,E,45,67,83,74,77,61,45,67,83,74,77,61,D,0.005054271273510647
정선군,F,1021,952,902,982,996,976,1021,952,902,982,996,976,D,0.08086834037617036
정선군,G,749,915,1015,639,635,677,749,915,1015,639,635,677,D,0.05609412544535587
정선군,H,363,343,284,238,299,322,363,343,284,238,299,322,D,0.026679923771646366
정선군,I,2639,2459,2566,1348,1400,1392,2639,2459,2566,1348,1400,1392,D,0.1153368133233905
정선군,J,36,34,34,33,37,37,36,34,34,33,37,37,D,0.0030657055265556382
정선군,K,346,299,294,258,263,274,346,299,294,258,263,274,D,0.02270279227773635
정선군,L,114,116,103,88,81,92,114,116,103,88,81,92,D,0.0076228353633275335
정선군,M,142,175,228,257,291,195,142,175,228,257,291,195,D,0.016157096694009446
정선군,N,1713,1662,1891,1611,2093,2185,1713,1662,1891,1611,2093,2185,D,0.18104233987902893
정선군,P,119,136,150,97,108,125,119,136,150,97,108,125,D,0.01035711326539067
정선군,Q,795,839,907,1163,1221,1064,795,839,907,1163,1221,1064,D,0.08815974811500539
정선군,R,3407,3802,3633,3926,3130,3040,3407,3802,3633,3926,3130,3040,D,0.2518849946143011
정선군,S,560,528,719,581,513,359,560,528,719,581,513,359,D,0.029745629298202004
철원군,A,233,206,208,259,302,251,233,206,208,259,302,251,I,0.02839366515837104
철원군,B,6,2,0,0,0,0,6,2,0,0,0,0,I,0.0
철원군,C,1125,1241,1344,1190,1342,1256,1125,1241,1344,1190,1342,1256,I,0.1420814479638009
철원군,D,13,69,43,38,39,37,13,69,43,38,39,37,I,0.00418552036199095
철원군,E,64,65,70,93,91,92,64,65,70,93,91,92,I,0.010407239819004524
철원군,F,1293,1367,1490,1687,1938,1855,1293,1367,1490,1687,1938,1855,I,0.20984162895927602
철원군,G,917,973,984,942,847,990,917,973,984,942,847,990,I,0.11199095022624435
철원군,H,160,162,148,153,104,126,160,162,148,153,104,126,I,0.01425339366515837
철원군,I,974,1059,1130,765,841,898,974,1059,1130,765,841,898,I,0.10158371040723982
철원군,J,39,46,84,41,39,38,39,46,84,41,39,38,I,0.004298642533936652
철원군,K,281,298,322,291,246,265,281,298,322,291,246,265,I,0.02997737556561086
철원군,L,64,74,64,74,69,72,64,74,64,74,69,72,I,0.008144796380090498
철원군,M,165,169,213,241,214,195,165,169,213,241,214,195,I,0.022058823529411766
철원군,N,94,71,120,137,171,174,94,71,120,137,171,174,I,0.019683257918552036
철원군,P,216,248,215,152,179,141,216,248,215,152,179,141,I,0.01595022624434389
철원군,Q,1367,1379,1451,1491,1613,1670,1367,1379,1451,1491,1613,1670,I,0.18891402714932126
철원군,R,311,411,434,342,369,382,311,411,434,342,369,382,I,0.04321266968325792
철원군,S,283,336,429,332,327,398,283,336,429,332,327,398,I,0.04502262443438914
화천군,A,90,72,141,92,135,72,90,72,141,92,135,72,D,0.019154030327214685
화천군,B,0,0,0,0,0,0,0,0,0,0,0,0,D,0.0
화천군,C,427,414,466,357,322,438,427,414,466,357,322,438,D,0.11652035115722266
화천군,D,57,52,56,54,58,56,57,52,56,54,58,56,D,0.0148975791433892
화천군,E,73,89,85,99,76,91,73,89,85,99,76,91,D,0.024208566108007448
화천군,F,825,897,946,828,711,963,825,897,946,828,711,963,D,0.2561851556264964
화천군,G,424,423,432,403,385,377,424,423,432,403,385,377,D,0.100292631018888
화천군,H,90,76,69,83,60,79,90,76,69,83,60,79,D,0.021016227720138336
화천군,I,533,550,538,370,316,265,533,550,538,370,316,265,D,0.0704974727321096
화천군,J,83,68,64,44,44,36,83,68,64,44,44,36,D,0.009577015163607342
화천군,K,173,133,125,126,125,124,173,133,125,126,125,124,D,0.03298749667464751
화천군,L,28,27,51,57,64,55,28,27,51,57,64,55,D,0.014631550944400107
화천군,M,62,86,114,111,83,94,62,86,114,111,83,94,D,0.025006650704974726
화천군,N,79,82,91,44,61,57,79,82,91,44,61,57,D,0.015163607342378291
화천군,P,167,126,154,94,87,79,167,126,154,94,87,79,D,0.021016227720138336
화천군,Q,458,497,548,535,509,606,458,497,548,535,509,606,D,0.16121308858739025
화천군,R,91,95,146,98,95,157,91,95,146,98,95,157,D,0.041766427241287575
화천군,S,229,248,257,255,180,210,229,248,257,255,180,210,D,0.055865921787709494
양구군,A,69,51,88,125,124,147,69,51,88,125,124,147,I,0.028699726669269815
양구군,B,18,23,31,27,31,27,18,23,31,27,31,27,I,0.005271378367825068
양구군,C,528,549,562,465,449,501,528,549,562,465,449,501,I,0.09781335415853182
양구군,D,26,29,28,26,25,27,26,29,28,26,25,27,I,0.005271378367825068
양구군,E,57,57,49,54,50,59,57,57,49,54,50,59,I,0.011518937914877
양구군,F,769,928,997,744,428,904,769,928,997,744,428,904,I,0.1764935572042171
양구군,G,460,501,627,482,407,469,460,501,627,482,407,469,I,0.09156579461147989
양구군,H,145,147,144,122,90,112,145,147,144,122,90,112,I,0.021866458414681766
양구군,I,605,808,908,528,516,530,605,808,908,528,516,530,I,0.10347520499804763
양구군,J,28,42,46,23,23,23,28,42,46,23,23,23,I,0.004490433424443577
양구군,K,160,166,114,143,150,141,160,166,114,143,150,141,I,0.02752830925419758
양구군,L,42,44,49,56,46,55,42,44,49,56,46,55,I,0.010737992971495509
양구군,M,90,136,106,129,90,128,90,136,106,129,90,128,I,0.024990238188207732
양구군,N,124,109,137,105,93,125,124,109,137,105,93,125,I,0.02440452948067161
양구군,P,181,188,193,140,147,179,181,188,193,140,147,179,I,0.034947286216321746
양구군,Q,451,517,550,614,493,1374,451,517,550,614,493,1374,I,0.26825458805154234
양구군,R,80,100,102,58,84,102,80,100,102,58,84,102,I,0.019914096056228035
양구군,S,176,201,223,206,168,219,176,201,223,206,168,219,I,0.042756735650136664
인제군,A,108,102,84,145,104,160,108,102,84,145,104,160,I,0.02184002184002184
인제군,B,25,18,20,20,18,21,25,18,20,20,18,21,I,0.0028665028665028664
인제군,C,759,708,721,696,661,668,759,708,721,696,661,668,I,0.09118209118209118
인제군,D,31,30,34,47,43,30,31,30,34,47,43,30,I,0.004095004095004095
인제군,E,47,37,65,86,110,77,47,37,65,86,110,77,I,0.010510510510510511
인제군,F,1000,1365,1446,1494,1538,1948,1000,1365,1446,1494,1538,1948,I,0.2659022659022659
인제군,G,874,887,1084,845,733,865,874,887,1084,845,733,865,I,0.11807261807261807
인제군,H,89,93,125,97,79,95,89,93,125,97,79,95,I,0.012967512967512968
인제군,I,868,919,1154,810,752,800,868,919,1154,810,752,800,I,0.1092001092001092
인제군,J,12,6,8,5,6,11,12,6,8,5,6,11,I,0.0015015015015015015
인제군,K,331,340,353,264,292,369,331,340,353,264,292,369,I,0.05036855036855037
인제군,L,28,24,24,32,58,50,28,24,24,32,58,50,I,0.006825006825006825
인제군,M,259,240,305,331,315,271,259,240,305,331,315,271,I,0.03699153699153699
인제군,N,158,195,225,164,195,181,158,195,225,164,195,181,I,0.024706524706524707
인제군,P,194,192,255,177,144,183,194,192,255,177,144,183,I,0.024979524979524978
인제군,Q,817,918,936,1884,858,928,817,918,936,1884,858,928,I,0.12667212667212668
인제군,R,449,430,451,288,244,306,449,430,451,288,244,306,I,0.04176904176904177
인제군,S,298,307,333,302,284,363,298,307,333,302,284,363,I,0.04954954954954955
고성군,A,90,83,89,92,139,205,90,83,89,92,139,205,I,0.0086221399730821
고성군,B,52,74,78,66,69,66,52,74,78,66,69,66,I,0.0027759084791386273
고성군,C,1053,1163,1152,1005,967,1021,1053,1163,1152,1005,967,1021,I,0.04294246298788695
고성군,D,25,23,24,25,20,20,25,23,24,25,20,20,I,0.0008411843876177658
고성군,E,70,71,76,83,79,93,70,71,76,83,79,93,I,0.003911507402422611
고성군,F,1033,1225,1354,1448,1165,1161,1033,1225,1354,1448,1165,1161,I,0.04883075370121131
고성군,G,580,697,746,542,641,660,580,697,746,542,641,660,I,0.027759084791386272
고성군,H,130,123,138,117,115,100,130,123,138,117,115,100,I,0.004205921938088829
고성군,I,1455,1967,2028,1653,1555,1809,1455,1967,2028,1653,1555,1809,I,0.07608512786002691
고성군,J,16,15,17,10,11,8,16,15,17,10,11,8,I,0.00033647375504710633
고성군,K,201,182,194,201,177,170,201,182,194,201,177,170,I,0.00715006729475101
고성군,L,34,43,34,72,96,90,34,43,34,72,96,90,I,0.0037853297442799463
고성군,M,120,131,215,198,254,265,120,131,215,198,254,265,I,0.011145693135935397
고성군,N,378,423,433,391,408,328,378,423,433,391,408,328,I,0.01379542395693136
고성군,P,305,274,262,185,144,149,305,274,262,185,144,149,I,0.006266823687752355
고성군,Q,547,524,1533,2222,2523,2429,547,524,1533,2222,2523,2429,I,0.10216184387617766
고성군,R,374,414,381,339,368,406,374,414,381,339,368,406,I,0.017076043068640644
고성군,S,277,288,286,276,298,300,277,288,286,276,298,300,I,0.012617765814266487
양양군,A,123,118,80,85,99,91,123,118,80,85,99,91,I,0.008793120108223017
양양군,B,70,74,93,107,108,111,70,74,93,107,108,111,I,0.010725673978162141
양양군,C,938,977,1020,956,975,972,938,977,1020,956,975,972,I,0.09392211807904145
양양군,D,114,123,126,120,126,119,114,123,126,120,126,119,I,0.011498695526137791
양양군,E,131,162,144,178,186,203,131,162,144,178,186,203,I,0.019615421779882115
양양군,F,958,1215,1224,940,1136,1183,958,1215,1224,940,1136,1183,I,0.11431056140689921
양양군,G,722,784,947,817,780,824,722,784,947,817,780,824,I,0.07962121944149193
양양군,H,251,244,585,542,588,652,251,244,585,542,588,652,I,0.06300125616001546
양양군,I,1512,1681,1904,1649,1790,2100,1512,1681,1904,1649,1790,2100,I,0.20291815634360807
양양군,J,20,20,28,10,16,22,20,20,28,10,16,22,I,0.002125809256933037
양양군,K,219,207,201,205,220,222,219,207,201,205,220,222,I,0.021451347956324283
양양군,L,111,138,152,151,166,158,111,138,152,151,166,158,I,0.015267175572519083
양양군,M,147,162,175,213,178,218,147,162,175,213,178,218,I,0.021064837182336458
양양군,N,250,255,278,228,301,339,250,255,278,228,301,339,I,0.03275678809546816
양양군,P,150,227,247,241,263,265,150,227,247,241,263,265,I,0.0256063387766934
양양군,Q,1354,1715,1826,1866,2128,2110,1354,1715,1826,1866,2128,2110,I,0.20388443327857764
양양군,R,223,236,255,163,311,338,223,236,255,163,311,338,I,0.03266016040197121
양양군,S,397,409,490,406,410,422,397,409,490,406,410,422,I,0.04077688665571553
충주시,A,586,567,524,416,617,660,586,567,524,416,617,660,I,0.008179452224563143
충주시,B,231,238,253,232,247,242,231,238,253,232,247,242,I,0.002999132482339819
충주시,C,18752,20142,20871,21316,23496,24900,18752,20142,20871,21316,23496,24900,I,0.3085884248357913
충주시,D,147,154,179,127,176,193,147,154,179,127,176,193,I,0.0023918701202131614
충주시,E,543,608,680,735,867,803,543,608,680,735,867,803,I,0.00995166687321849
충주시,F,6336,7250,7798,6035,7733,8521,6336,7250,7798,6035,7733,8521,I,0.10560168546288264
충주시,G,7926,7590,8854,6444,7405,7569,7926,7590,8854,6444,7405,7569,I,0.09380344528442186
충주시,H,2125,2412,2478,2089,2719,2721,2125,2412,2478,2089,2719,2721,I,0.03372165076217623
충주시,I,7805,7962,8996,4981,6126,7057,7805,7962,8996,4981,6126,7057,I,0.08745817325566985
충주시,J,514,537,466,387,462,436,514,537,466,387,462,436,I,0.005403395711984137
충주시,K,2185,2292,2666,2166,2291,2339,2185,2292,2666,2166,2291,2339,I,0.028987482959474533
충주시,L,1084,1127,1289,1210,1492,1361,1084,1127,1289,1210,1492,1361,I,0.016867021935803694
충주시,M,1453,1718,1812,1731,1780,2012,1453,1718,1812,1731,1780,2012,I,0.02493493617548643
충주시,N,3300,2650,3159,2906,3141,3353,3300,2650,3159,2906,3141,3353,I,0.041554095922667
충주시,P,3346,3556,3474,3182,3566,3648,3346,3556,3474,3182,3566,3648,I,0.0452100632048581
충주시,Q,7732,8249,8255,8388,9141,9932,7732,8249,8255,8388,9141,9932,I,0.12308836287024415
충주시,R,1991,2135,2529,2100,2342,2673,1991,2135,2529,2100,2342,2673,I,0.03312678150948073
충주시,S,2303,2276,2468,1905,2162,2270,2303,2276,2468,1905,2162,2270,I,0.028132358408724748
제천시,A,120,114,179,136,143,149,120,114,179,136,143,149,I,0.003619315973571706
제천시,B,197,162,191,187,203,185,197,162,191,187,203,185,I,0.004493781577924602
제천시,C,7730,8115,8377,7587,7918,8230,7730,8115,8377,7587,7918,8230,I,0.1999125534395647
제천시,D,81,83,59,62,60,83,81,83,59,62,60,83,I,0.0020161290322580645
제천시,E,347,363,360,333,362,399,347,363,360,333,362,399,I,0.009691993781577925
제천시,F,4493,4867,5065,3597,4056,4430,4493,4867,5065,3597,4056,4430,I,0.10760785075787019
제천시,G,5453,5249,5579,4401,4689,4622,5453,5249,5579,4401,4689,4622,I,0.11227166731441897
제천시,H,3153,3223,3263,2807,3602,3215,3153,3223,3263,2807,3602,3215,I,0.07809463661095997
제천시,I,4115,4327,4843,2841,3045,3597,4115,4327,4843,2841,3045,3597,I,0.08737368830159348
제천시,J,150,144,112,95,99,117,150,144,112,95,99,117,I,0.0028420132141469103
제천시,K,1386,1257,1203,1107,1162,1156,1386,1257,1203,1107,1162,1156,I,0.028080062184220753
제천시,L,709,682,582,479,633,672,709,682,582,479,633,672,I,0.016323357947920714
제천시,M,763,742,816,797,882,898,763,742,816,797,882,898,I,0.021813058686358338
제천시,N,1590,1541,1935,1858,1639,1545,1590,1541,1935,1858,1639,1545,I,0.03752914885347843
제천시,P,2409,2332,2362,2361,2422,2407,2409,2332,2362,2361,2422,2407,I,0.05846774193548387
제천시,Q,4609,4821,5315,5751,6413,6896,4609,4821,5315,5751,6413,6896,I,0.16750874465604354
제천시,R,624,653,764,537,633,707,624,653,764,537,633,707,I,0.017173532841041585
제천시,S,2011,1950,2050,1740,1759,1860,2011,1950,2050,1740,1759,1860,I,0.045180722891566265
청주시,A,449,353,410,387,488,573,449,353,410,387,488,573,I,0.001922689752365613
청주시,B,200,176,188,190,191,192,200,176,188,190,191,192,I,0.0006442520636198913
청주시,C,79248,85279,85039,85812,88491,91392,79248,85279,85039,85812,88491,91392,I,0.30666398228306824
청주시,D,856,907,875,830,866,932,856,907,875,830,866,932,I,0.003127306892154889
청주시,E,1648,1798,1821,1866,1988,1954,1648,1798,1821,1866,1988,1954,I,0.006556606939131602
청주시,F,21003,24139,23265,20914,23506,23985,21003,24139,23265,20914,23506,23985,I,0.08048117576001611
청주시,G,31990,31991,33440,27123,29373,29830,31990,31991,33440,27123,29373,29830,I,0.10009395342594457
청주시,H,8666,8749,9053,8269,9503,9493,8666,8749,9053,8269,9503,9493,I,0.0318535668747064
청주시,I,23848,26035,27433,19642,21251,24317,23848,26035,27433,19642,21251,24317,I,0.08159519495335883
청주시,J,2765,2782,2916,2671,3153,3387,2765,2782,2916,2671,3153,3387,I,0.011365009059794645
청주시,K,9795,8905,8787,8411,8264,8158,9795,8905,8787,8411,8264,8158,I,0.02737400174484934
청주시,L,6206,6630,6437,6076,7105,7212,6206,6630,6437,6076,7105,7212,I,0.024199718139722166
청주시,M,11795,12874,14690,14549,16341,16547,11795,12874,14690,14549,16341,16547,I,0.05552311925374136
청주시,N,15699,16805,17198,17668,19113,20161,15699,16805,17198,17668,19113,20161,I,0.0676498221595866
청주시,P,11558,11631,12041,10759,10901,11377,11558,11631,12041,10759,10901,11377,I,0.038175290248976576
청주시,Q,28273,29896,31385,32935,35537,36772,28273,29896,31385,32935,35537,36772,I,0.12338769210120126
청주시,R,3904,3884,4182,2764,3007,3541,3904,3884,4182,2764,3007,3541,I,0.011881752902489766
청주시,S,8842,8692,9266,7693,7870,8197,8842,8692,9266,7693,7870,8197,I,0.027504865445272128
보은군,A,156,174,146,228,252,349,156,174,146,228,252,349,I,0.027716010165184244
보은군,B,37,21,16,17,41,39,37,21,16,17,41,39,I,0.00309720457433291
보은군,C,3424,3414,3567,3782,3674,5692,3424,3414,3567,3782,3674,5692,I,0.45203303684879287
보은군,D,32,36,36,43,39,37,32,36,36,43,39,37,I,0.0029383735705209657
보은군,E,98,99,111,103,71,94,98,99,111,103,71,94,I,0.007465057179161372
보은군,F,942,864,913,831,1048,1128,942,864,913,831,1048,1128,I,0.08958068614993647
보은군,G,526,491,674,545,492,570,526,491,674,545,492,570,I,0.04526683608640407
보은군,H,215,217,295,243,287,270,215,217,295,243,287,270,I,0.021442185514612452
보은군,I,716,649,909,531,618,698,716,649,909,531,618,698,I,0.05543202033036849
보은군,J,41,47,34,34,26,24,41,47,34,34,26,24,I,0.0019059720457433292
보은군,K,297,316,281,286,247,260,297,316,281,286,247,260,I,0.020648030495552732
보은군,L,45,42,57,39,45,32,45,42,57,39,45,32,I,0.0025412960609911056
보은군,M,99,133,96,117,145,150,99,133,96,117,145,150,I,0.011912325285895807
보은군,N,69,65,121,95,129,98,69,65,121,95,129,98,I,0.0077827191867852604
보은군,P,182,230,217,140,166,170,182,230,217,140,166,170,I,0.013500635324015247
보은군,Q,1095,1449,1770,2055,2262,2434,1095,1449,1770,2055,2262,2434,I,0.19329733163913596
보은군,R,223,185,134,172,143,213,223,185,134,172,143,213,I,0.016915501905972047
보은군,S,302,304,384,371,322,334,302,304,384,371,322,334,I,0.026524777636594662
옥천군,A,134,145,145,129,173,201,134,145,145,129,173,201,I,0.012425047907523027
옥천군,B,14,16,6,3,7,2,14,16,6,3,7,2,I,0.0001236323174877913
옥천군,C,5830,5908,5950,5735,5830,6112,5830,5908,5950,5735,5830,6112,I,0.3778203622426902
옥천군,D,70,69,66,51,61,57,70,69,66,51,61,57,I,0.0035235210484020523
옥천군,E,130,137,133,151,162,215,130,137,133,151,162,215,I,0.013290474129937566
옥천군,F,1278,1305,1310,1142,1450,1498,1278,1305,1310,1142,1450,1498,I,0.09260060579835569
옥천군,G,1226,1459,1474,1306,1504,1663,1226,1459,1474,1306,1504,1663,I,0.10280027199109848
옥천군,H,858,834,897,767,742,787,858,834,897,767,742,787,I,0.04864931693144588
옥천군,I,1017,1110,1242,857,1020,1050,1017,1110,1242,857,1020,1050,I,0.06490696668109043
옥천군,J,95,108,93,64,81,105,95,108,93,64,81,105,I,0.006490696668109044
옥천군,K,453,490,476,450,458,469,453,490,476,450,458,469,I,0.028991778450887063
옥천군,L,105,112,117,108,154,143,105,112,117,108,154,143,I,0.008839710700377078
옥천군,M,306,311,319,345,447,462,306,311,319,345,447,462,I,0.028559065339679793
옥천군,N,211,180,213,214,166,176,211,180,213,214,166,176,I,0.010879643938925635
옥천군,P,286,294,328,300,261,220,286,294,328,300,261,220,I,0.013599554923657045
옥천군,Q,1864,1985,1962,2069,2657,2455,1864,1985,1962,2069,2657,2455,I,0.15175866971626384
옥천군,R,133,146,161,128,118,107,133,146,161,128,118,107,I,0.006614328985596835
옥천군,S,383,429,467,459,460,455,383,429,467,459,460,455,I,0.028126352228472522
영동군,A,128,104,109,126,178,192,128,104,109,126,178,192,I,0.018631732168850074
영동군,B,21,18,18,48,51,49,21,18,18,48,51,49,I,0.004754973313925279
영동군,C,2258,2234,2316,2254,2323,2411,2258,2234,2316,2254,2323,2411,I,0.23396409509946628
영동군,D,34,34,34,35,38,39,34,34,34,35,38,39,I,0.003784570596797671
